pressure,global_radiation,temp_mean,temp_min,temp_max,wind_speed,wind_bearing,normalized_label
1010.8,1.26,17.5,14.0,21.9,13.38,141,1
1010.8,1.26,17.5,14.0,21.9,10.01,273,1
1010.8,1.26,17.5,14.0,21.9,14.41,271,1
1010.8,1.26,17.5,14.0,21.9,22.54,160,3
1010.8,1.26,17.5,14.0,21.9,33.81,150,3
1010.8,1.26,17.5,14.0,21.9,14.49,160,1
1010.8,1.26,17.5,14.0,21.9,12.88,280,1
1010.8,1.26,17.5,14.0,21.9,4.83,220,1
1010.8,1.26,17.5,14.0,21.9,4.83,160,1
1010.8,1.26,17.5,14.0,21.9,8.53,148,1
1010.8,1.26,17.5,14.0,21.9,7.68,346,1
1010.8,1.26,17.5,14.0,21.9,3.22,100,1
1010.8,1.26,17.5,14.0,21.9,8.05,240,1
1010.8,1.26,17.5,14.0,21.9,4.01,26,1
1010.8,1.26,17.5,14.0,21.9,3.22,180,1
1010.8,1.26,17.5,14.0,21.9,17.71,340,3
1010.8,1.26,17.5,14.0,21.9,16.1,170,3
1010.8,1.26,17.5,14.0,21.9,9.66,220,1
1010.8,1.26,17.5,14.0,21.9,24.21,168,3
1010.8,1.26,17.5,14.0,21.9,12.88,170,1
1010.8,1.26,17.5,14.0,21.9,8.05,40,1
1010.8,1.26,17.5,14.0,21.9,3.22,50,1
1010.8,1.26,17.5,14.0,21.9,20.93,310,3
1010.8,1.26,17.5,14.0,21.9,23.6,150,3
1010.8,1.26,17.5,14.0,21.9,9.66,20,1
1010.8,1.26,17.5,14.0,21.9,8.05,280,1
1010.8,1.26,17.5,14.0,21.9,6.31,326,1
1010.8,1.26,17.5,14.0,21.9,3.35,262,1
1010.8,1.26,17.5,14.0,21.9,10.51,175,1
1010.8,1.26,17.5,14.0,21.9,11.27,130,1
1010.8,1.26,17.5,14.0,21.9,9.66,170,1
1010.8,1.26,17.5,14.0,21.9,11.27,200,1
1010.8,1.26,17.5,14.0,21.9,9.66,150,1
1010.8,1.26,17.5,14.0,21.9,16.1,20,3
1010.8,1.26,17.5,14.0,21.9,16.1,300,3
1010.8,1.26,17.5,14.0,21.9,9.05,78,1
1010.8,1.26,17.5,14.0,21.9,6.44,140,1
1010.8,1.26,17.5,14.0,21.9,8.05,310,1
1010.8,1.26,17.5,14.0,21.9,12.88,230,1
1010.8,1.26,17.5,14.0,21.9,9.79,337,1
1010.8,1.26,17.5,14.0,21.9,11.54,171,1
1010.8,1.26,17.5,14.0,21.9,3.51,88,1
1010.8,1.26,17.5,14.0,21.9,4.6,309,1
1010.8,1.26,17.5,14.0,21.9,24.04,205,3
1010.8,1.26,17.5,14.0,21.9,8.05,300,1
1010.8,1.26,17.5,14.0,21.9,14.04,151,1
1010.8,1.26,17.5,14.0,21.9,8.65,57,1
1010.8,1.26,17.5,14.0,21.9,10.75,240,1
1010.8,1.26,17.5,14.0,21.9,10.42,19,1
1010.8,1.26,17.5,14.0,21.9,3.45,180,1
1010.8,1.26,17.5,14.0,21.9,14.18,1,1
1010.8,2.77,20.4,14.1,27.0,4.67,139,1
1010.8,2.77,20.4,14.1,27.0,25.41,302,3
1010.8,2.77,20.4,14.1,27.0,21.43,30,3
1010.8,2.77,20.4,14.1,27.0,12.06,120,1
1010.8,2.77,20.4,14.1,27.0,28.4,289,3
1010.8,2.77,20.4,14.1,27.0,6.04,329,1
1010.8,2.77,20.4,14.1,27.0,29.08,302,3
1010.8,2.77,20.4,14.1,27.0,13.38,141,1
1010.8,2.77,20.4,14.1,27.0,10.01,273,1
1010.8,2.77,20.4,14.1,27.0,14.41,271,1
1010.8,2.77,20.4,14.1,27.0,22.54,160,3
1010.8,2.77,20.4,14.1,27.0,33.81,150,3
1010.8,2.77,20.4,14.1,27.0,14.49,160,1
1010.8,2.77,20.4,14.1,27.0,12.88,280,1
1010.8,2.77,20.4,14.1,27.0,4.83,220,1
1010.8,2.77,20.4,14.1,27.0,4.83,160,1
1010.8,2.77,20.4,14.1,27.0,8.53,148,1
1010.8,2.77,20.4,14.1,27.0,7.68,346,1
1010.8,2.77,20.4,14.1,27.0,3.22,100,1
1010.8,2.77,20.4,14.1,27.0,8.05,240,1
1010.8,2.77,20.4,14.1,27.0,4.01,26,1
1010.8,2.77,20.4,14.1,27.0,3.22,180,1
1010.8,2.77,20.4,14.1,27.0,17.71,340,3
1010.8,2.77,20.4,14.1,27.0,16.1,170,3
1010.8,2.77,20.4,14.1,27.0,9.66,220,1
1010.8,2.77,20.4,14.1,27.0,24.21,168,3
1010.8,2.77,20.4,14.1,27.0,12.88,170,1
1010.8,2.77,20.4,14.1,27.0,8.05,40,1
1010.8,2.77,20.4,14.1,27.0,3.22,50,1
1010.8,2.77,20.4,14.1,27.0,20.93,310,3
1010.8,2.77,20.4,14.1,27.0,23.6,150,3
1010.8,2.77,20.4,14.1,27.0,9.66,20,1
1010.8,2.77,20.4,14.1,27.0,8.05,280,1
1010.8,2.77,20.4,14.1,27.0,6.31,326,1
1010.8,2.77,20.4,14.1,27.0,3.35,262,1
1010.8,2.77,20.4,14.1,27.0,10.51,175,1
1010.8,2.77,20.4,14.1,27.0,11.27,130,1
1010.8,2.77,20.4,14.1,27.0,9.66,170,1
1010.8,2.77,20.4,14.1,27.0,11.27,200,1
1010.8,2.77,20.4,14.1,27.0,9.66,150,1
1010.8,2.77,20.4,14.1,27.0,16.1,20,3
1010.8,2.77,20.4,14.1,27.0,16.1,300,3
1010.8,2.77,20.4,14.1,27.0,9.05,78,1
1010.8,2.77,20.4,14.1,27.0,6.44,140,1
1010.8,2.77,20.4,14.1,27.0,8.05,310,1
1010.8,2.77,20.4,14.1,27.0,12.88,230,1
1010.8,2.77,20.4,14.1,27.0,9.79,337,1
1010.8,2.77,20.4,14.1,27.0,11.54,171,1
1010.8,2.77,20.4,14.1,27.0,3.51,88,1
1010.8,2.77,20.4,14.1,27.0,4.6,309,1
1010.8,2.77,20.4,14.1,27.0,24.04,205,3
1010.8,2.77,20.4,14.1,27.0,8.05,300,1
1010.8,2.77,20.4,14.1,27.0,14.04,151,1
1010.8,2.77,20.4,14.1,27.0,8.65,57,1
1010.8,2.77,20.4,14.1,27.0,10.75,240,1
1010.8,2.77,20.4,14.1,27.0,10.42,19,1
1010.8,2.77,20.4,14.1,27.0,3.45,180,1
1010.8,2.77,20.4,14.1,27.0,14.18,1,1
1010.8,0.34,10.5,6.0,14.4,4.67,139,0
1010.8,0.34,10.5,6.0,14.4,25.41,302,2
1010.8,0.34,10.5,6.0,14.4,21.43,30,2
1010.8,0.34,10.5,6.0,14.4,12.06,120,0
1010.8,0.34,10.5,6.0,14.4,28.4,289,2
1010.8,0.34,10.5,6.0,14.4,6.04,329,0
1010.8,0.34,10.5,6.0,14.4,29.08,302,2
1010.8,0.34,10.5,6.0,14.4,13.38,141,0
1010.8,0.34,10.5,6.0,14.4,10.01,273,0
1010.8,0.34,10.5,6.0,14.4,14.41,271,0
1010.8,0.34,10.5,6.0,14.4,22.54,160,2
1010.8,0.34,10.5,6.0,14.4,33.81,150,2
1010.8,0.34,10.5,6.0,14.4,14.49,160,0
1010.8,0.34,10.5,6.0,14.4,12.88,280,0
1010.8,0.34,10.5,6.0,14.4,4.83,220,0
1010.8,0.34,10.5,6.0,14.4,4.83,160,0
1010.8,0.34,10.5,6.0,14.4,8.53,148,0
1010.8,0.34,10.5,6.0,14.4,7.68,346,0
1010.8,0.34,10.5,6.0,14.4,3.22,100,0
1010.8,0.34,10.5,6.0,14.4,8.05,240,0
1010.8,0.34,10.5,6.0,14.4,4.01,26,0
1010.8,0.34,10.5,6.0,14.4,3.22,180,0
1010.8,0.34,10.5,6.0,14.4,17.71,340,2
1010.8,0.34,10.5,6.0,14.4,16.1,170,2
1010.8,0.34,10.5,6.0,14.4,9.66,220,0
1010.8,0.34,10.5,6.0,14.4,24.21,168,2
1010.8,0.34,10.5,6.0,14.4,12.88,170,0
1010.8,0.34,10.5,6.0,14.4,8.05,40,0
1010.8,0.34,10.5,6.0,14.4,3.22,50,0
1010.8,0.34,10.5,6.0,14.4,20.93,310,2
1010.8,0.34,10.5,6.0,14.4,23.6,150,2
1010.8,0.34,10.5,6.0,14.4,9.66,20,0
1010.8,0.34,10.5,6.0,14.4,8.05,280,0
1010.8,0.34,10.5,6.0,14.4,6.31,326,0
1010.8,0.34,10.5,6.0,14.4,3.35,262,0
1010.8,0.34,10.5,6.0,14.4,10.51,175,0
1010.8,0.34,10.5,6.0,14.4,11.27,130,0
1010.8,0.34,10.5,6.0,14.4,9.66,170,0
1010.8,0.34,10.5,6.0,14.4,11.27,200,0
1010.8,0.34,10.5,6.0,14.4,9.66,150,0
1010.8,0.34,10.5,6.0,14.4,16.1,20,2
1010.8,0.34,10.5,6.0,14.4,16.1,300,2
1010.8,0.34,10.5,6.0,14.4,9.05,78,0
1010.8,0.34,10.5,6.0,14.4,6.44,140,0
1010.8,0.34,10.5,6.0,14.4,8.05,310,0
1010.8,0.34,10.5,6.0,14.4,12.88,230,0
1010.8,0.34,10.5,6.0,14.4,9.79,337,0
1010.8,0.34,10.5,6.0,14.4,11.54,171,0
1010.8,0.34,10.5,6.0,14.4,3.51,88,0
1010.8,0.34,10.5,6.0,14.4,4.6,309,0
1010.8,0.34,10.5,6.0,14.4,24.04,205,2
1010.8,0.34,10.5,6.0,14.4,8.05,300,0
1010.8,0.34,10.5,6.0,14.4,14.04,151,0
1010.8,0.34,10.5,6.0,14.4,8.65,57,0
1010.8,0.34,10.5,6.0,14.4,10.75,240,0
1010.8,0.34,10.5,6.0,14.4,10.42,19,0
1010.8,0.34,10.5,6.0,14.4,3.45,180,0
1010.8,0.34,10.5,6.0,14.4,14.18,1,0
1010.8,0.37,9.2,5.3,12.7,4.67,139,0
1010.8,0.37,9.2,5.3,12.7,25.41,302,2
1010.8,0.37,9.2,5.3,12.7,21.43,30,2
1010.8,0.37,9.2,5.3,12.7,12.06,120,0
1010.8,0.37,9.2,5.3,12.7,28.4,289,2
1010.8,0.37,9.2,5.3,12.7,6.04,329,0
1010.8,0.37,9.2,5.3,12.7,29.08,302,2
1010.8,0.37,9.2,5.3,12.7,13.38,141,0
1010.8,0.37,9.2,5.3,12.7,10.01,273,0
1010.8,0.37,9.2,5.3,12.7,14.41,271,0
1010.8,0.37,9.2,5.3,12.7,22.54,160,2
1010.8,0.37,9.2,5.3,12.7,33.81,150,2
1010.8,0.37,9.2,5.3,12.7,14.49,160,0
1010.8,0.37,9.2,5.3,12.7,12.88,280,0
1010.8,0.37,9.2,5.3,12.7,4.83,220,0
1010.8,0.37,9.2,5.3,12.7,4.83,160,0
1010.8,0.37,9.2,5.3,12.7,8.53,148,0
1010.8,0.37,9.2,5.3,12.7,7.68,346,0
1010.8,0.37,9.2,5.3,12.7,3.22,100,0
1010.8,0.37,9.2,5.3,12.7,8.05,240,0
1010.8,0.37,9.2,5.3,12.7,4.01,26,0
1010.8,0.37,9.2,5.3,12.7,3.22,180,0
1010.8,0.37,9.2,5.3,12.7,17.71,340,2
1010.8,0.37,9.2,5.3,12.7,16.1,170,2
1010.8,0.37,9.2,5.3,12.7,9.66,220,0
1010.8,0.37,9.2,5.3,12.7,24.21,168,2
1010.8,0.37,9.2,5.3,12.7,12.88,170,0
1010.8,0.37,9.2,5.3,12.7,8.05,40,0
1010.8,0.37,9.2,5.3,12.7,3.22,50,0
1010.8,0.37,9.2,5.3,12.7,20.93,310,2
1010.8,0.37,9.2,5.3,12.7,23.6,150,2
1010.8,0.37,9.2,5.3,12.7,9.66,20,0
1010.8,0.37,9.2,5.3,12.7,8.05,280,0
1010.8,0.37,9.2,5.3,12.7,6.31,326,0
1010.8,0.37,9.2,5.3,12.7,3.35,262,0
1010.8,0.37,9.2,5.3,12.7,10.51,175,0
1010.8,0.37,9.2,5.3,12.7,11.27,130,0
1010.8,0.37,9.2,5.3,12.7,9.66,170,0
1010.8,0.37,9.2,5.3,12.7,11.27,200,0
1010.8,0.37,9.2,5.3,12.7,9.66,150,0
1010.8,0.37,9.2,5.3,12.7,16.1,20,2
1010.8,0.37,9.2,5.3,12.7,16.1,300,2
1010.8,0.37,9.2,5.3,12.7,9.05,78,0
1010.8,0.37,9.2,5.3,12.7,6.44,140,0
1010.8,0.37,9.2,5.3,12.7,8.05,310,0
1010.8,0.37,9.2,5.3,12.7,12.88,230,0
1010.8,0.37,9.2,5.3,12.7,9.79,337,0
1010.8,0.37,9.2,5.3,12.7,11.54,171,0
1010.8,0.37,9.2,5.3,12.7,3.51,88,0
1010.8,0.37,9.2,5.3,12.7,4.6,309,0
1010.8,0.37,9.2,5.3,12.7,24.04,205,2
1010.8,0.37,9.2,5.3,12.7,8.05,300,0
1010.8,0.37,9.2,5.3,12.7,14.04,151,0
1010.8,0.37,9.2,5.3,12.7,8.65,57,0
1010.8,0.37,9.2,5.3,12.7,10.75,240,0
1010.8,0.37,9.2,5.3,12.7,10.42,19,0
1010.8,0.37,9.2,5.3,12.7,3.45,180,0
1010.8,0.37,9.2,5.3,12.7,14.18,1,0
1010.8,2.41,16.1,12.3,19.1,4.67,139,0
1010.8,2.41,16.1,12.3,19.1,25.41,302,2
1010.8,2.41,16.1,12.3,19.1,21.43,30,2
1010.8,2.41,16.1,12.3,19.1,12.06,120,0
1010.8,2.41,16.1,12.3,19.1,28.4,289,2
1010.8,2.41,16.1,12.3,19.1,6.04,329,0
1010.8,2.41,16.1,12.3,19.1,29.08,302,2
1010.8,2.41,16.1,12.3,19.1,13.38,141,0
1010.8,2.41,16.1,12.3,19.1,10.01,273,0
1010.8,2.41,16.1,12.3,19.1,14.41,271,0
1010.8,2.41,16.1,12.3,19.1,22.54,160,2
1010.8,2.41,16.1,12.3,19.1,33.81,150,2
1010.8,2.41,16.1,12.3,19.1,14.49,160,0
1010.8,2.41,16.1,12.3,19.1,12.88,280,0
1010.8,2.41,16.1,12.3,19.1,4.83,220,0
1010.8,2.41,16.1,12.3,19.1,4.83,160,0
1010.8,2.41,16.1,12.3,19.1,8.53,148,0
1010.8,2.41,16.1,12.3,19.1,7.68,346,0
1010.8,2.41,16.1,12.3,19.1,3.22,100,0
1010.8,2.41,16.1,12.3,19.1,8.05,240,0
1010.8,2.41,16.1,12.3,19.1,4.01,26,0
1010.8,2.41,16.1,12.3,19.1,3.22,180,0
1010.8,2.41,16.1,12.3,19.1,17.71,340,2
1010.8,2.41,16.1,12.3,19.1,16.1,170,2
1010.8,2.41,16.1,12.3,19.1,9.66,220,0
1010.8,2.41,16.1,12.3,19.1,24.21,168,2
1010.8,2.41,16.1,12.3,19.1,12.88,170,0
1010.8,2.41,16.1,12.3,19.1,8.05,40,0
1010.8,2.41,16.1,12.3,19.1,3.22,50,0
1010.8,2.41,16.1,12.3,19.1,20.93,310,2
1010.8,2.41,16.1,12.3,19.1,23.6,150,2
1010.8,2.41,16.1,12.3,19.1,9.66,20,0
1010.8,2.41,16.1,12.3,19.1,8.05,280,0
1010.8,2.41,16.1,12.3,19.1,6.31,326,0
1010.8,2.41,16.1,12.3,19.1,3.35,262,0
1010.8,2.41,16.1,12.3,19.1,10.51,175,0
1010.8,2.41,16.1,12.3,19.1,11.27,130,0
1010.8,2.41,16.1,12.3,19.1,9.66,170,0
1010.8,2.41,16.1,12.3,19.1,11.27,200,0
1010.8,2.41,16.1,12.3,19.1,9.66,150,0
1010.8,2.41,16.1,12.3,19.1,16.1,20,2
1010.8,2.41,16.1,12.3,19.1,16.1,300,2
1010.8,2.41,16.1,12.3,19.1,9.05,78,0
1010.8,2.41,16.1,12.3,19.1,6.44,140,0
1010.8,2.41,16.1,12.3,19.1,8.05,310,0
1010.8,2.41,16.1,12.3,19.1,12.88,230,0
1010.8,2.41,16.1,12.3,19.1,9.79,337,0
1010.8,2.41,16.1,12.3,19.1,11.54,171,0
1010.8,2.41,16.1,12.3,19.1,3.51,88,0
1010.8,2.41,16.1,12.3,19.1,4.6,309,0
1010.8,2.41,16.1,12.3,19.1,24.04,205,2
1010.8,2.41,16.1,12.3,19.1,8.05,300,0
1010.8,2.41,16.1,12.3,19.1,14.04,151,0
1010.8,2.41,16.1,12.3,19.1,8.65,57,0
1010.8,2.41,16.1,12.3,19.1,10.75,240,0
1010.8,2.41,16.1,12.3,19.1,10.42,19,0
1010.8,2.41,16.1,12.3,19.1,3.45,180,0
1010.8,2.41,16.1,12.3,19.1,14.18,1,0
1010.8,1.49,7.4,1.7,10.9,4.67,139,0
1010.8,1.49,7.4,1.7,10.9,25.41,302,2
1010.8,1.49,7.4,1.7,10.9,21.43,30,2
1010.8,1.49,7.4,1.7,10.9,12.06,120,0
1010.8,1.49,7.4,1.7,10.9,28.4,289,2
1010.8,1.49,7.4,1.7,10.9,6.04,329,0
1010.8,1.49,7.4,1.7,10.9,29.08,302,2
1010.8,1.49,7.4,1.7,10.9,13.38,141,0
1010.8,1.49,7.4,1.7,10.9,10.01,273,0
1010.8,1.49,7.4,1.7,10.9,14.41,271,0
1010.8,1.49,7.4,1.7,10.9,22.54,160,2
1010.8,1.49,7.4,1.7,10.9,33.81,150,2
1010.8,1.49,7.4,1.7,10.9,14.49,160,0
1010.8,1.49,7.4,1.7,10.9,12.88,280,0
1010.8,1.49,7.4,1.7,10.9,4.83,220,0
1010.8,1.49,7.4,1.7,10.9,4.83,160,0
1010.8,1.49,7.4,1.7,10.9,8.53,148,0
1010.8,1.49,7.4,1.7,10.9,7.68,346,0
1010.8,1.49,7.4,1.7,10.9,3.22,100,0
1010.8,1.49,7.4,1.7,10.9,8.05,240,0
1010.8,1.49,7.4,1.7,10.9,4.01,26,0
1010.8,1.49,7.4,1.7,10.9,3.22,180,0
1010.8,1.49,7.4,1.7,10.9,17.71,340,2
1010.8,1.49,7.4,1.7,10.9,16.1,170,2
1010.8,1.49,7.4,1.7,10.9,9.66,220,0
1010.8,1.49,7.4,1.7,10.9,24.21,168,2
1010.8,1.49,7.4,1.7,10.9,12.88,170,0
1010.8,1.49,7.4,1.7,10.9,8.05,40,0
1010.8,1.49,7.4,1.7,10.9,3.22,50,0
1010.8,1.49,7.4,1.7,10.9,20.93,310,2
1010.8,1.49,7.4,1.7,10.9,23.6,150,2
1010.8,1.49,7.4,1.7,10.9,9.66,20,0
1010.8,1.49,7.4,1.7,10.9,8.05,280,0
1010.8,1.49,7.4,1.7,10.9,6.31,326,0
1010.8,1.49,7.4,1.7,10.9,3.35,262,0
1010.8,1.49,7.4,1.7,10.9,10.51,175,0
1010.8,1.49,7.4,1.7,10.9,11.27,130,0
1010.8,1.49,7.4,1.7,10.9,9.66,170,0
1010.8,1.49,7.4,1.7,10.9,11.27,200,0
1010.8,1.49,7.4,1.7,10.9,9.66,150,0
1010.8,1.49,7.4,1.7,10.9,16.1,20,2
1010.8,1.49,7.4,1.7,10.9,16.1,300,2
1010.8,1.49,7.4,1.7,10.9,9.05,78,0
1010.8,1.49,7.4,1.7,10.9,6.44,140,0
1010.8,1.49,7.4,1.7,10.9,8.05,310,0
1010.8,1.49,7.4,1.7,10.9,12.88,230,0
1010.8,1.49,7.4,1.7,10.9,9.79,337,0
1010.8,1.49,7.4,1.7,10.9,11.54,171,0
1010.8,1.49,7.4,1.7,10.9,3.51,88,0
1010.8,1.49,7.4,1.7,10.9,4.6,309,0
1010.8,1.49,7.4,1.7,10.9,24.04,205,2
1010.8,1.49,7.4,1.7,10.9,8.05,300,0
1010.8,1.49,7.4,1.7,10.9,14.04,151,0
1010.8,1.49,7.4,1.7,10.9,8.65,57,0
1010.8,1.49,7.4,1.7,10.9,10.75,240,0
1010.8,1.49,7.4,1.7,10.9,10.42,19,0
1010.8,1.49,7.4,1.7,10.9,3.45,180,0
1010.8,1.49,7.4,1.7,10.9,14.18,1,0
1010.8,1.77,9.4,6.6,13.2,4.67,139,0
1010.8,1.77,9.4,6.6,13.2,25.41,302,2
1010.8,1.77,9.4,6.6,13.2,21.43,30,2
1010.8,1.77,9.4,6.6,13.2,12.06,120,0
1010.8,1.77,9.4,6.6,13.2,28.4,289,2
1010.8,1.77,9.4,6.6,13.2,6.04,329,0
1010.8,1.77,9.4,6.6,13.2,29.08,302,2
1010.8,1.77,9.4,6.6,13.2,13.38,141,0
1010.8,1.77,9.4,6.6,13.2,10.01,273,0
1010.8,1.77,9.4,6.6,13.2,14.41,271,0
1010.8,1.77,9.4,6.6,13.2,22.54,160,2
1010.8,1.77,9.4,6.6,13.2,33.81,150,2
1010.8,1.77,9.4,6.6,13.2,14.49,160,0
1010.8,1.77,9.4,6.6,13.2,12.88,280,0
1010.8,1.77,9.4,6.6,13.2,4.83,220,0
1010.8,1.77,9.4,6.6,13.2,4.83,160,0
1010.8,1.77,9.4,6.6,13.2,8.53,148,0
1010.8,1.77,9.4,6.6,13.2,7.68,346,0
1010.8,1.77,9.4,6.6,13.2,3.22,100,0
1010.8,1.77,9.4,6.6,13.2,8.05,240,0
1010.8,1.77,9.4,6.6,13.2,4.01,26,0
1010.8,1.77,9.4,6.6,13.2,3.22,180,0
1010.8,1.77,9.4,6.6,13.2,17.71,340,2
1010.8,1.77,9.4,6.6,13.2,16.1,170,2
1010.8,1.77,9.4,6.6,13.2,9.66,220,0
1010.8,1.77,9.4,6.6,13.2,24.21,168,2
1010.8,1.77,9.4,6.6,13.2,12.88,170,0
1010.8,1.77,9.4,6.6,13.2,8.05,40,0
1010.8,1.77,9.4,6.6,13.2,3.22,50,0
1010.8,1.77,9.4,6.6,13.2,20.93,310,2
1010.8,1.77,9.4,6.6,13.2,23.6,150,2
1010.8,1.77,9.4,6.6,13.2,9.66,20,0
1010.8,1.77,9.4,6.6,13.2,8.05,280,0
1010.8,1.77,9.4,6.6,13.2,6.31,326,0
1010.8,1.77,9.4,6.6,13.2,3.35,262,0
1010.8,1.77,9.4,6.6,13.2,10.51,175,0
1010.8,1.77,9.4,6.6,13.2,11.27,130,0
1010.8,1.77,9.4,6.6,13.2,9.66,170,0
1010.8,1.77,9.4,6.6,13.2,11.27,200,0
1010.8,1.77,9.4,6.6,13.2,9.66,150,0
1010.8,1.77,9.4,6.6,13.2,16.1,20,2
1010.8,1.77,9.4,6.6,13.2,16.1,300,2
1010.8,1.77,9.4,6.6,13.2,9.05,78,0
1010.8,1.77,9.4,6.6,13.2,6.44,140,0
1010.8,1.77,9.4,6.6,13.2,8.05,310,0
1010.8,1.77,9.4,6.6,13.2,12.88,230,0
1010.8,1.77,9.4,6.6,13.2,9.79,337,0
1010.8,1.77,9.4,6.6,13.2,11.54,171,0
1010.8,1.77,9.4,6.6,13.2,3.51,88,0
1010.8,1.77,9.4,6.6,13.2,4.6,309,0
1010.8,1.77,9.4,6.6,13.2,24.04,205,2
1010.8,1.77,9.4,6.6,13.2,8.05,300,0
1010.8,1.77,9.4,6.6,13.2,14.04,151,0
1010.8,1.77,9.4,6.6,13.2,8.65,57,0
1010.8,1.77,9.4,6.6,13.2,10.75,240,0
1010.8,1.77,9.4,6.6,13.2,10.42,19,0
1010.8,1.77,9.4,6.6,13.2,3.45,180,0
1010.8,1.77,9.4,6.6,13.2,14.18,1,0
1010.8,0.42,7.3,4.8,9.5,4.67,139,0
1010.8,0.42,7.3,4.8,9.5,25.41,302,2
1010.8,0.42,7.3,4.8,9.5,21.43,30,2
1010.8,0.42,7.3,4.8,9.5,12.06,120,0
1010.8,0.42,7.3,4.8,9.5,28.4,289,2
1010.8,0.42,7.3,4.8,9.5,6.04,329,0
1010.8,0.42,7.3,4.8,9.5,29.08,302,2
1010.8,0.42,7.3,4.8,9.5,13.38,141,0
1010.8,0.42,7.3,4.8,9.5,10.01,273,0
1010.8,0.42,7.3,4.8,9.5,14.41,271,0
1010.8,0.42,7.3,4.8,9.5,22.54,160,2
1010.8,0.42,7.3,4.8,9.5,33.81,150,2
1010.8,0.42,7.3,4.8,9.5,14.49,160,0
1010.8,0.42,7.3,4.8,9.5,12.88,280,0
1010.8,0.42,7.3,4.8,9.5,4.83,220,0
1010.8,0.42,7.3,4.8,9.5,4.83,160,0
1010.8,0.42,7.3,4.8,9.5,8.53,148,0
1010.8,0.42,7.3,4.8,9.5,7.68,346,0
1010.8,0.42,7.3,4.8,9.5,3.22,100,0
1010.8,0.42,7.3,4.8,9.5,8.05,240,0
1010.8,0.42,7.3,4.8,9.5,4.01,26,0
1010.8,0.42,7.3,4.8,9.5,3.22,180,0
1010.8,0.42,7.3,4.8,9.5,17.71,340,2
1010.8,0.42,7.3,4.8,9.5,16.1,170,2
1010.8,0.42,7.3,4.8,9.5,9.66,220,0
1010.8,0.42,7.3,4.8,9.5,24.21,168,2
1010.8,0.42,7.3,4.8,9.5,12.88,170,0
1010.8,0.42,7.3,4.8,9.5,8.05,40,0
1010.8,0.42,7.3,4.8,9.5,3.22,50,0
1010.8,0.42,7.3,4.8,9.5,20.93,310,2
1010.8,0.42,7.3,4.8,9.5,23.6,150,2
1010.8,0.42,7.3,4.8,9.5,9.66,20,0
1010.8,0.42,7.3,4.8,9.5,8.05,280,0
1010.8,0.42,7.3,4.8,9.5,6.31,326,0
1010.8,0.42,7.3,4.8,9.5,3.35,262,0
1010.8,0.42,7.3,4.8,9.5,10.51,175,0
1010.8,0.42,7.3,4.8,9.5,11.27,130,0
1010.8,0.42,7.3,4.8,9.5,9.66,170,0
1010.8,0.42,7.3,4.8,9.5,11.27,200,0
1010.8,0.42,7.3,4.8,9.5,9.66,150,0
1010.8,0.42,7.3,4.8,9.5,16.1,20,2
1010.8,0.42,7.3,4.8,9.5,16.1,300,2
1010.8,0.42,7.3,4.8,9.5,9.05,78,0
1010.8,0.42,7.3,4.8,9.5,6.44,140,0
1010.8,0.42,7.3,4.8,9.5,8.05,310,0
1010.8,0.42,7.3,4.8,9.5,12.88,230,0
1010.8,0.42,7.3,4.8,9.5,9.79,337,0
1010.8,0.42,7.3,4.8,9.5,11.54,171,0
1010.8,0.42,7.3,4.8,9.5,3.51,88,0
1010.8,0.42,7.3,4.8,9.5,4.6,309,0
1010.8,0.42,7.3,4.8,9.5,24.04,205,2
1010.8,0.42,7.3,4.8,9.5,8.05,300,0
1010.8,0.42,7.3,4.8,9.5,14.04,151,0
1010.8,0.42,7.3,4.8,9.5,8.65,57,0
1010.8,0.42,7.3,4.8,9.5,10.75,240,0
1010.8,0.42,7.3,4.8,9.5,10.42,19,0
1010.8,0.42,7.3,4.8,9.5,3.45,180,0
1010.8,0.42,7.3,4.8,9.5,14.18,1,0
1010.8,1.04,13.0,9.3,16.0,4.67,139,0
1010.8,1.04,13.0,9.3,16.0,25.41,302,2
1010.8,1.04,13.0,9.3,16.0,21.43,30,2
1010.8,1.04,13.0,9.3,16.0,12.06,120,0
1010.8,1.04,13.0,9.3,16.0,28.4,289,2
1010.8,1.04,13.0,9.3,16.0,6.04,329,0
1010.8,1.04,13.0,9.3,16.0,29.08,302,2
1010.8,1.04,13.0,9.3,16.0,13.38,141,0
1010.8,1.04,13.0,9.3,16.0,10.01,273,0
1010.8,1.04,13.0,9.3,16.0,14.41,271,0
1010.8,1.04,13.0,9.3,16.0,22.54,160,2
1010.8,1.04,13.0,9.3,16.0,33.81,150,2
1010.8,1.04,13.0,9.3,16.0,14.49,160,0
1010.8,1.04,13.0,9.3,16.0,12.88,280,0
1010.8,1.04,13.0,9.3,16.0,4.83,220,0
1010.8,1.04,13.0,9.3,16.0,4.83,160,0
1010.8,1.04,13.0,9.3,16.0,8.53,148,0
1010.8,1.04,13.0,9.3,16.0,7.68,346,0
1010.8,1.04,13.0,9.3,16.0,3.22,100,0
1010.8,1.04,13.0,9.3,16.0,8.05,240,0
1010.8,1.04,13.0,9.3,16.0,4.01,26,0
1010.8,1.04,13.0,9.3,16.0,3.22,180,0
1010.8,1.04,13.0,9.3,16.0,17.71,340,2
1010.8,1.04,13.0,9.3,16.0,16.1,170,2
